ticker,exchange_cd,date,sentiment,sentiment_high,sentiment_low,news_volume,news_buzz,name
TWTR,US,2015.10.10,-1.085,2.231,-3.401,129,9,TWITTER
TWTR,US,2015.10.11,0.62,2.85,-2.611,92,10,TWITTER
TWTR,US,2015.10.12,0.646,2.697,-2.405,178,10,TWITTER
TWTR,US,2015.10.13,0.437,2.383,-2.509,279,10,TWITTER
TWTR,US,2015.10.14,0.471,2.28,-2.338,276,9,TWITTER
TWTR,US,2015.10.15,0.697,2.848,-2.453,218,7,TWITTER
TWTR,US,2015.10.16,0.654,2.728,-2.42,214,7,TWITTER
TWTR,US,2015.10.17,0.566,2.673,-2.54,83,6,TWITTER
TWTR,US,2015.10.18,0.515,2.646,-2.617,68,7,TWITTER
TWTR,US,2015.10.19,0.6,2.613,-2.413,180,10,TWITTER
TWTR,US,2015.10.20,0.784,3.073,-2.505,185,6,TWITTER
TWTR,US,2015.10.21,0.633,2.778,-2.511,240,8,TWITTER
TWTR,US,2015.10.22,0.74,2.762,-2.282,192,8,TWITTER
TWTR,US,2015.10.23,0.977,2.94,-1.986,261,10,TWITTER
TWTR,US,2015.10.24,0.651,2.615,-2.312,86,8,TWITTER
TWTR,US,2015.10.25,0.389,2.513,-2.735,95,10,TWITTER
TWTR,US,2015.10.26,0.629,2.776,-2.518,186,10,TWITTER
TWTR,US,2015.10.27,0.015,2.146,-3.116,269,10,TWITTER
TWTR,US,2015.10.28,0.726,2.869,-2.418,248,9,TWITTER
TWTR,US,2015.10.29,0.602,2.72,-2.517,266,9,TWITTER
TWTR,US,2015.10.30,0.797,2.793,-2.199,192,7,TWITTER
TWTR,US,2015.10.31,0.635,2.617,-2.346,85,6,TWITTER
TWTR,US,2015.11.1,0.899,2.987,-2.189,89,8,TWITTER
TWTR,US,2015.11.2,0.611,2.744,-2.523,185,10,TWITTER
TWTR,US,2015.11.3,0.976,3.09,-2.139,206,7,TWITTER
TWTR,US,2015.11.4,0.388,2.422,-2.646,219,8,TWITTER
TWTR,US,2015.11.5,0.875,2.986,-2.236,144,5,TWITTER
TWTR,US,2015.11.6,0.421,2.569,-2.728,214,9,TWITTER
TWTR,US,2015.11.7,0.405,2.308,-2.497,74,8,TWITTER
TWTR,US,2015.11.8,0.617,2.777,-2.543,107,10,TWITTER
TWTR,US,2015.11.9,0.869,2.898,-2.159,176,10,TWITTER
TWTR,US,2015.11.10,0,0,0,0,0,TWITTER
TWTR,US,2015.11.11,0.684,2.929,-2.56,187,8,TWITTER
TWTR,US,2015.11.12,0.651,2.809,-2.507,149,6,TWITTER
TWTR,US,2015.11.13,0.88,3.07,-2.31,142,6,TWITTER
TWTR,US,2015.11.14,0.154,2.326,-3.018,143,10,TWITTER
TWTR,US,2015.11.15,0.345,2.526,-2.835,110,10,TWITTER
TWTR,US,2015.11.16,0.471,2.653,-2.711,223,10,TWITTER
TWTR,US,2015.11.17,0.386,2.506,-2.734,202,9,TWITTER
TWTR,US,2015.11.18,0.71,2.842,-2.422,207,9,TWITTER
TWTR,US,2015.11.19,0.645,2.707,-2.416,279,10,TWITTER
TWTR,US,2015.11.20,0.673,2.83,-2.485,171,6,TWITTER
TWTR,US,2015.11.21,0.39,2.383,-2.602,82,6,TWITTER
TWTR,US,2015.11.22,0.247,2.318,-2.824,77,7,TWITTER
TWTR,US,2015.11.23,0.869,3.016,-2.278,145,10,TWITTER
TWTR,US,2015.11.24,0.744,2.872,-2.385,195,6,TWITTER
TWTR,US,2015.11.25,0.624,2.804,-2.556,266,9,TWITTER
TWTR,US,2015.11.26,0.871,3.004,-2.262,155,5,TWITTER
TWTR,US,2015.11.27,1.138,3.246,-1.97,123,4,TWITTER
TWTR,US,2015.11.28,0.355,2.649,-2.939,62,4,TWITTER
TWTR,US,2015.11.29,0.706,2.736,-2.324,68,6,TWITTER
TWTR,US,2015.11.30,0.481,2.484,-2.523,154,10,TWITTER
TWTR,US,2015.12.1,0.251,2.307,-2.804,167,6,TWITTER
TWTR,US,2015.12.2,0.56,2.782,-2.663,193,7,TWITTER
TWTR,US,2015.12.3,0.474,2.661,-2.714,190,9,TWITTER
TWTR,US,2015.12.4,0.768,2.935,-2.4,185,9,TWITTER
TWTR,US,2015.12.5,0.724,3.045,-2.596,98,9,TWITTER
TWTR,US,2015.12.6,0.263,2.362,-2.836,76,10,TWITTER
TWTR,US,2015.12.7,0.652,2.795,-2.49,187,10,TWITTER
TWTR,US,2015.12.8,0.96,3.072,-2.152,199,10,TWITTER
TWTR,US,2015.12.9,0.709,2.642,-2.223,203,10,TWITTER
TWTR,US,2015.12.10,0.95,3.066,-2.167,218,10,TWITTER
TWTR,US,2015.12.11,0.804,2.807,-2.198,189,8,TWITTER
TWTR,US,2015.12.12,0.691,2.797,-2.415,81,8,TWITTER
TWTR,US,2015.12.13,0.345,2.35,-2.66,87,10,TWITTER
TWTR,US,2015.12.14,0.681,2.891,-2.529,207,10,TWITTER
TWTR,US,2015.12.15,0.746,3.018,-2.527,232,10,TWITTER
TWTR,US,2015.12.16,0.654,2.81,-2.503,231,9,TWITTER
TWTR,US,2015.12.17,0.815,2.905,-2.274,195,8,TWITTER
TWTR,US,2015.12.18,0.292,2.389,-2.805,178,7,TWITTER
TWTR,US,2015.12.19,0.218,2.387,-2.951,101,8,TWITTER
TWTR,US,2015.12.20,0.6,2.665,-2.465,80,10,TWITTER
TWTR,US,2015.12.21,0.42,2.603,-2.763,219,10,TWITTER
TWTR,US,2015.12.22,0.745,2.823,-2.333,204,8,TWITTER
TWTR,US,2015.12.23,0,0,0,0,0,TWITTER
TWTR,US,2015.12.24,0.658,2.799,-2.484,111,5,TWITTER
TWTR,US,2015.12.25,0.533,2.571,-2.506,107,4,TWITTER
TWTR,US,2015.12.26,-1.058,2.072,-3.187,104,7,TWITTER
TWTR,US,2015.12.27,0.654,2.789,-2.481,78,9,TWITTER
TWTR,US,2015.12.28,0.992,3.206,-2.222,125,10,TWITTER
TWTR,US,2015.12.29,0.52,2.74,-2.7,150,7,TWITTER
TWTR,US,2015.12.30,0.143,2.355,-3.069,161,10,TWITTER
TWTR,US,2015.12.31,-1.157,1.727,-3.041,172,10,TWITTER
TWTR,US,2016.1.1,0.292,2.381,-2.797,89,5,TWITTER
TWTR,US,2016.1.2,0.516,2.604,-2.571,93,8,TWITTER
TWTR,US,2016.1.3,0.679,2.862,-2.504,84,10,TWITTER
TWTR,US,2016.1.4,0.419,2.479,-2.641,167,10,TWITTER
TWTR,US,2016.1.5,0.23,2.147,-2.687,235,10,TWITTER
TWTR,US,2016.1.6,0.599,2.775,-2.577,279,10,TWITTER
TWTR,US,2016.1.7,0,0,0,0,0,TWITTER
TWTR,US,2016.1.8,0.015,2.241,-3.21,196,7,TWITTER
TWTR,US,2016.1.9,0.067,2.253,-3.12,75,6,TWITTER
TWTR,US,2016.1.10,0.753,3.076,-2.57,81,7,TWITTER
TWTR,US,2016.1.11,0.804,2.888,-2.279,184,10,TWITTER
TWTR,US,2016.1.12,0.845,2.886,-2.195,181,6,TWITTER
TWTR,US,2016.1.13,0.7,2.959,-2.559,190,6,TWITTER
TWTR,US,2016.1.14,0.898,3.109,-2.313,226,10,TWITTER
TWTR,US,2016.1.15,0.833,3.07,-2.403,174,7,TWITTER
TWTR,US,2016.1.16,-1.051,1.699,-2.8,79,7,TWITTER
TWTR,US,2016.1.17,-1.119,2.056,-3.295,67,9,TWITTER
TWTR,US,2016.1.18,0.245,2.41,-2.921,143,10,TWITTER
TWTR,US,2016.1.19,-1.219,1.809,-3.248,283,10,TWITTER
TWTR,US,2016.1.20,0.048,2.093,-2.998,273,9,TWITTER
TWTR,US,2016.1.21,0.482,2.756,-2.791,257,9,TWITTER
TWTR,US,2016.1.22,0.679,2.831,-2.474,168,5,TWITTER
TWTR,US,2016.1.23,0.479,2.645,-2.686,73,5,TWITTER
TWTR,US,2016.1.24,0.324,2.178,-2.53,105,8,TWITTER
TWTR,US,2016.1.25,0.261,2.336,-2.813,287,10,TWITTER
TWTR,US,2016.1.26,0.325,2.328,-2.678,271,9,TWITTER
TWTR,US,2016.1.27,0.858,3.071,-2.354,233,8,TWITTER
TWTR,US,2016.1.28,0.585,2.583,-2.412,205,7,TWITTER
TWTR,US,2016.1.29,0.633,2.85,-2.584,158,5,TWITTER
TWTR,US,2016.1.30,0.488,2.509,-2.533,84,5,TWITTER
TWTR,US,2016.1.31,1.184,3.358,-1.99,87,7,TWITTER
TWTR,US,2016.2.1,0.651,2.783,-2.48,241,10,TWITTER
TWTR,US,2016.2.2,0.819,3.052,-2.414,243,8,TWITTER
TWTR,US,2016.2.3,0.783,3.085,-2.52,184,7,TWITTER
TWTR,US,2016.2.4,0.535,2.785,-2.715,187,7,TWITTER
TWTR,US,2016.2.5,0.173,2.313,-2.967,202,8,TWITTER
TWTR,US,2016.2.6,-1.093,1.99,-3.176,118,9,TWITTER
TWTR,US,2016.2.7,0.371,2.251,-2.508,97,10,TWITTER
TWTR,US,2016.2.8,0.558,2.719,-2.604,278,10,TWITTER
TWTR,US,2016.2.9,0.601,2.88,-2.678,258,9,TWITTER
TWTR,US,2016.2.10,0.414,2.41,-2.582,285,10,TWITTER
TWTR,US,2016.2.11,0.375,2.495,-2.744,285,10,TWITTER
TWTR,US,2016.2.12,0.449,2.434,-2.535,227,7,TWITTER
TWTR,US,2016.2.13,0.505,2.794,-2.784,105,7,TWITTER
TWTR,US,2016.2.14,0.917,3.287,-2.454,96,9,TWITTER
TWTR,US,2016.2.15,0.333,2.506,-2.839,141,10,TWITTER
TWTR,US,2016.2.16,0.818,3.002,-2.366,187,6,TWITTER
TWTR,US,2016.2.17,0.674,2.881,-2.534,193,6,TWITTER
TWTR,US,2016.2.18,0.679,2.859,-2.502,224,7,TWITTER
TWTR,US,2016.2.19,0.882,3.071,-2.307,212,9,TWITTER
TWTR,US,2016.2.20,0.744,2.918,-2.429,90,8,TWITTER
TWTR,US,2016.2.21,0.585,2.799,-2.629,106,10,TWITTER
TWTR,US,2016.2.22,0.868,2.992,-2.255,167,10,TWITTER
TWTR,US,2016.2.23,0.756,2.894,-2.383,221,9,TWITTER
TWTR,US,2016.2.24,0.41,2.59,-2.771,210,9,TWITTER
TWTR,US,2016.2.25,0.456,2.778,-2.866,250,10,TWITTER
TWTR,US,2016.2.26,0.543,2.715,-2.628,184,7,TWITTER
TWTR,US,2016.2.27,0.364,2.549,-2.822,121,8,TWITTER
TWTR,US,2016.2.28,1.091,3.289,-2.107,88,10,TWITTER
TWTR,US,2016.2.29,1.01,3.132,-2.111,192,10,TWITTER
TWTR,US,2016.3.1,0.823,2.697,-2.051,158,6,TWITTER
TWTR,US,2016.3.2,0.72,2.813,-2.374,132,5,TWITTER
TWTR,US,2016.3.3,0.751,2.977,-2.475,177,7,TWITTER
TWTR,US,2016.3.4,0.739,2.875,-2.396,119,6,TWITTER
TWTR,US,2016.3.5,0.606,2.47,-2.257,94,8,TWITTER
TWTR,US,2016.3.6,0.138,2.027,-2.751,87,10,TWITTER
TWTR,US,2016.3.7,0.696,2.99,-2.598,158,10,TWITTER
TWTR,US,2016.3.8,0.825,3.058,-2.408,200,10,TWITTER
TWTR,US,2016.3.9,0.727,2.877,-2.424,183,9,TWITTER
TWTR,US,2016.3.10,0.309,2.428,-2.81,233,10,TWITTER
TWTR,US,2016.3.11,0.45,2.514,-2.614,151,6,TWITTER
TWTR,US,2016.3.12,-1.158,1.817,-3.133,95,7,TWITTER
TWTR,US,2016.3.13,0.191,2.402,-3.02,68,9,TWITTER
TWTR,US,2016.3.14,0.988,3.125,-2.149,169,10,TWITTER
TWTR,US,2016.3.15,0.632,2.84,-2.577,171,7,TWITTER
TWTR,US,2016.3.16,1.277,3.611,-2.056,191,8,TWITTER
TWTR,US,2016.3.17,0.802,3.005,-2.401,167,7,TWITTER
TWTR,US,2016.3.18,0.58,2.85,-2.69,176,9,TWITTER
TWTR,US,2016.3.19,0.032,2.229,-3.166,95,9,TWITTER
TWTR,US,2016.3.20,0.589,2.784,-2.606,73,10,TWITTER
TWTR,US,2016.3.21,0.817,3.022,-2.387,186,10,TWITTER
TWTR,US,2016.3.22,0.344,2.504,-2.816,186,9,TWITTER
TWTR,US,2016.3.23,0.631,2.975,-2.713,179,9,TWITTER
TWTR,US,2016.3.24,0.987,3.208,-2.234,154,8,TWITTER
TWTR,US,2016.3.25,0.807,2.85,-2.236,114,6,TWITTER
TWTR,US,2016.3.26,0.338,2.464,-2.787,68,6,TWITTER
TWTR,US,2016.3.27,1.164,3.22,-1.892,67,9,TWITTER
TWTR,US,2016.3.28,0.687,3.071,-2.698,166,10,TWITTER
TWTR,US,2016.3.29,1.018,3.136,-2.101,170,9,TWITTER
TWTR,US,2016.3.30,0.92,3.151,-2.311,188,10,TWITTER
TWTR,US,2016.3.31,0.549,2.583,-2.484,162,8,TWITTER
TWTR,US,2016.4.1,0.605,2.664,-2.454,162,8,TWITTER
TWTR,US,2016.4.2,0.852,2.826,-2.121,61,7,TWITTER
TWTR,US,2016.4.3,0.968,2.91,-1.975,62,9,TWITTER
TWTR,US,2016.4.4,0.503,2.583,-2.577,159,10,TWITTER
TWTR,US,2016.4.5,0.572,2.759,-2.615,201,10,TWITTER
TWTR,US,2016.4.6,0.867,3.147,-2.414,210,10,TWITTER
TWTR,US,2016.4.7,1.131,3.362,-2.1,206,9,TWITTER
TWTR,US,2016.4.8,0.623,2.879,-2.632,162,7,TWITTER
TWTR,US,2016.4.9,0.724,2.974,-2.526,58,6,TWITTER
TWTR,US,2016.4.10,0.603,2.611,-2.405,68,8,TWITTER
TWTR,US,2016.4.11,0.571,2.713,-2.571,198,10,TWITTER
TWTR,US,2016.4.12,0.441,2.468,-2.586,145,6,TWITTER
TWTR,US,2016.4.13,0.903,3.15,-2.344,154,7,TWITTER
TWTR,US,2016.4.14,0.477,2.818,-2.863,176,8,TWITTER
TWTR,US,2016.4.15,0.82,2.84,-2.201,122,6,TWITTER
TWTR,US,2016.4.16,0.559,2.703,-2.586,68,6,TWITTER
TWTR,US,2016.4.17,0.811,3.186,-2.564,74,9,TWITTER
TWTR,US,2016.4.18,0.561,2.79,-2.669,157,10,TWITTER
TWTR,US,2016.4.19,0.631,2.812,-2.55,141,8,TWITTER
TWTR,US,2016.4.20,0.879,2.871,-2.113,116,6,TWITTER
TWTR,US,2016.4.21,0.652,2.801,-2.497,184,10,TWITTER
TWTR,US,2016.4.22,0.302,2.617,-3.012,129,7,TWITTER
TWTR,US,2016.4.23,0.25,2.243,-2.743,56,6,TWITTER
TWTR,US,2016.4.24,0.868,3.117,-2.381,53,8,TWITTER
TWTR,US,2016.4.25,0.417,2.54,-2.706,144,10,TWITTER
TWTR,US,2016.4.26,0.526,2.724,-2.672,192,10,TWITTER
TWTR,US,2016.4.27,0.151,2.124,-2.821,251,10,TWITTER
TWTR,US,2016.4.28,0.543,2.667,-2.582,188,7,TWITTER
TWTR,US,2016.4.29,0.241,2.405,-2.923,112,4,TWITTER
TWTR,US,2016.4.30,0.711,2.879,-2.457,97,6,TWITTER
TWTR,US,2016.5.1,1.051,3.105,-2.003,59,7,TWITTER
TWTR,US,2016.5.2,0.56,2.712,-2.591,141,10,TWITTER
TWTR,US,2016.5.3,1.375,3.665,-1.915,248,9,TWITTER
TWTR,US,2016.5.4,1.045,3.071,-1.982,157,6,TWITTER
TWTR,US,2016.5.5,0.672,2.853,-2.508,180,7,TWITTER
TWTR,US,2016.5.6,0.276,2.495,-2.943,152,6,TWITTER
TWTR,US,2016.5.7,0.818,3.238,-2.601,88,6,TWITTER
TWTR,US,2016.5.8,0.838,3.031,-2.356,80,8,TWITTER
TWTR,US,2016.5.9,0.711,2.82,-2.398,166,10,TWITTER
TWTR,US,2016.5.10,0.531,2.582,-2.521,147,5,TWITTER
TWTR,US,2016.5.11,0.662,2.875,-2.552,136,7,TWITTER
TWTR,US,2016.5.12,0.53,2.612,-2.551,164,9,TWITTER
TWTR,US,2016.5.13,0.772,2.92,-2.376,114,6,TWITTER
TWTR,US,2016.5.14,0.29,2.433,-2.853,62,7,TWITTER
TWTR,US,2016.5.15,0.873,3.037,-2.291,63,9,TWITTER
TWTR,US,2016.5.16,0.331,2.358,-2.696,160,10,TWITTER
TWTR,US,2016.5.17,0.272,2.577,-3.033,206,10,TWITTER
TWTR,US,2016.5.18,0.221,2.541,-3.1,145,7,TWITTER
TWTR,US,2016.5.19,0.865,3.184,-2.453,208,10,TWITTER
TWTR,US,2016.5.20,0.392,2.4,-2.616,125,6,TWITTER
TWTR,US,2016.5.21,-1,2.092,-3.092,69,6,TWITTER
TWTR,US,2016.5.22,0.056,2.263,-3.15,71,8,TWITTER
TWTR,US,2016.5.23,0.531,2.572,-2.51,145,10,TWITTER
TWTR,US,2016.5.24,0.695,2.806,-2.416,236,10,TWITTER
TWTR,US,2016.5.25,0.874,3.125,-2.377,159,6,TWITTER
TWTR,US,2016.5.26,0.958,2.944,-2.027,144,6,TWITTER
TWTR,US,2016.5.27,0.491,2.694,-2.712,116,4,TWITTER
TWTR,US,2016.5.28,0,0,0,0,0,TWITTER
TWTR,US,2016.5.29,0.981,3.169,-2.207,52,3,TWITTER
TWTR,US,2016.5.30,0.726,2.851,-2.4,113,6,TWITTER
TWTR,US,2016.5.31,0.48,2.801,-2.841,202,8,TWITTER
TWTR,US,2016.6.1,1.101,3.363,-2.161,158,7,TWITTER
TWTR,US,2016.6.2,1.044,3.176,-2.087,180,8,TWITTER
TWTR,US,2016.6.3,0.483,2.741,-2.776,143,7,TWITTER
TWTR,US,2016.6.4,0.623,2.716,-2.47,69,6,TWITTER
TWTR,US,2016.6.5,-1.019,1.812,-2.849,54,8,TWITTER
TWTR,US,2016.6.6,0.968,3.048,-2.112,156,10,TWITTER
TWTR,US,2016.6.7,0.655,2.886,-2.577,165,8,TWITTER
TWTR,US,2016.6.8,1.265,3.35,-1.821,155,8,TWITTER
TWTR,US,2016.6.9,0.795,2.879,-2.289,166,9,TWITTER
TWTR,US,2016.6.10,0.241,2.32,-2.837,145,8,TWITTER
TWTR,US,2016.6.11,0.407,2.365,-2.551,54,7,TWITTER
TWTR,US,2016.6.12,0.74,2.657,-2.176,77,10,TWITTER
TWTR,US,2016.6.13,0.784,2.887,-2.318,167,10,TWITTER
TWTR,US,2016.6.14,0.462,2.571,-2.646,173,10,TWITTER
TWTR,US,2016.6.15,0.749,2.744,-2.246,183,10,TWITTER
TWTR,US,2016.6.16,0.689,2.835,-2.457,148,8,TWITTER
TWTR,US,2016.6.17,0.565,2.622,-2.493,147,8,TWITTER
TWTR,US,2016.6.18,0.56,2.725,-2.605,50,6,TWITTER
TWTR,US,2016.6.19,0.5,2.606,-2.606,54,8,TWITTER
TWTR,US,2016.6.20,1.09,3.281,-2.101,156,10,TWITTER
TWTR,US,2016.6.21,0.502,2.576,-2.572,267,10,TWITTER
TWTR,US,2016.6.22,0.692,3.058,-2.674,143,5,TWITTER
TWTR,US,2016.6.23,0.677,2.756,-2.401,155,5,TWITTER
TWTR,US,2016.6.24,0.668,2.72,-2.384,184,6,TWITTER
TWTR,US,2016.6.25,0.433,2.287,-2.422,67,5,TWITTER
TWTR,US,2016.6.26,0.721,2.842,-2.399,61,7,TWITTER
TWTR,US,2016.6.27,0.684,2.785,-2.417,152,10,TWITTER
TWTR,US,2016.6.28,0.571,2.648,-2.505,175,6,TWITTER
TWTR,US,2016.6.29,0.912,3.047,-2.223,159,8,TWITTER
TWTR,US,2016.6.30,0.897,3.277,-2.484,145,7,TWITTER
TWTR,US,2016.7.1,0.885,2.985,-2.215,130,7,TWITTER
TWTR,US,2016.7.2,0.404,2.555,-2.746,94,9,TWITTER
TWTR,US,2016.7.3,0.667,2.923,-2.589,60,10,TWITTER
TWTR,US,2016.7.4,0.326,2.286,-2.634,95,10,TWITTER
TWTR,US,2016.7.5,0.756,2.894,-2.382,160,9,TWITTER
TWTR,US,2016.7.6,0.788,3.043,-2.467,146,9,TWITTER
TWTR,US,2016.7.7,0.575,2.665,-2.516,127,7,TWITTER
TWTR,US,2016.7.8,0.673,2.68,-2.334,104,6,TWITTER
TWTR,US,2016.7.9,0.594,2.803,-2.615,69,7,TWITTER
TWTR,US,2016.7.10,0.9,3.031,-2.231,40,9,TWITTER
TWTR,US,2016.7.11,1.226,3.464,-2.012,261,10,TWITTER
TWTR,US,2016.7.12,0.913,3.247,-2.42,208,7,TWITTER
TWTR,US,2016.7.13,0.798,3.009,-2.414,173,6,TWITTER
TWTR,US,2016.7.14,0.881,2.814,-2.052,185,7,TWITTER
TWTR,US,2016.7.15,1.207,3.537,-2.124,150,5,TWITTER
TWTR,US,2016.7.16,-1.306,1.616,-3.228,85,6,TWITTER
TWTR,US,2016.7.17,0.448,2.607,-2.711,58,7,TWITTER
TWTR,US,2016.7.18,0.571,2.597,-2.454,112,9,TWITTER
TWTR,US,2016.7.19,0.313,2.278,-2.653,80,3,TWITTER
TWTR,US,2016.7.20,0.571,2.581,-2.438,77,4,TWITTER
TWTR,US,2016.7.21,0.66,2.861,-2.541,103,5,TWITTER
TWTR,US,2016.7.22,1.012,3.026,-2.003,86,5,TWITTER
TWTR,US,2016.7.23,0.921,3.003,-2.161,38,7,TWITTER
TWTR,US,2016.7.24,1.162,3.55,-2.226,37,9,TWITTER
TWTR,US,2016.7.25,0.333,2.384,-2.718,129,10,TWITTER
TWTR,US,2016.7.26,0.557,2.661,-2.546,192,10,TWITTER
TWTR,US,2016.7.27,0.524,2.54,-2.491,246,10,TWITTER
TWTR,US,2016.7.28,0.745,2.939,-2.449,141,5,TWITTER
TWTR,US,2016.7.29,0.719,2.902,-2.464,96,3,TWITTER
TWTR,US,2016.7.30,-1.038,2.473,-3.55,52,4,TWITTER
TWTR,US,2016.7.31,-1.167,2.035,-3.368,48,5,TWITTER
TWTR,US,2016.8.1,0.333,2.479,-2.813,120,8,TWITTER
TWTR,US,2016.8.2,0.659,2.439,-2.122,129,5,TWITTER
TWTR,US,2016.8.3,0.854,3.015,-2.306,103,4,TWITTER
TWTR,US,2016.8.4,0.737,3.04,-2.567,133,9,TWITTER
TWTR,US,2016.8.5,0.213,2.439,-3.013,61,4,TWITTER
TWTR,US,2016.8.6,0,0,0,0,0,TWITTER
TWTR,US,2016.8.7,0,0,0,0,0,TWITTER
TWTR,US,2016.8.8,0.795,3.35,-2.759,44,3,TWITTER
TWTR,US,2016.8.9,0.747,2.98,-2.487,75,5,TWITTER
TWTR,US,2016.8.10,0.807,2.986,-2.372,88,6,TWITTER
TWTR,US,2016.8.11,0.763,3.139,-2.614,139,10,TWITTER
TWTR,US,2016.8.12,0.051,2.157,-3.054,136,9,TWITTER
TWTR,US,2016.8.13,0.163,2.389,-3.062,49,8,TWITTER
TWTR,US,2016.8.14,0.283,2.493,-2.927,53,10,TWITTER
TWTR,US,2016.8.15,0.8,2.989,-2.389,130,10,TWITTER
TWTR,US,2016.8.16,0.358,2.442,-2.727,137,9,TWITTER
TWTR,US,2016.8.17,0.742,2.688,-2.204,124,8,TWITTER
TWTR,US,2016.8.18,0.768,2.881,-2.344,190,10,TWITTER
TWTR,US,2016.8.19,0.217,2.201,-2.767,120,6,TWITTER
TWTR,US,2016.8.20,0.818,3.047,-2.41,44,5,TWITTER
TWTR,US,2016.8.21,0.744,2.852,-2.365,39,6,TWITTER
TWTR,US,2016.8.22,0.806,2.877,-2.264,93,9,TWITTER
TWTR,US,2016.8.23,0.748,2.931,-2.434,139,7,TWITTER
TWTR,US,2016.8.24,0.683,2.727,-2.361,101,5,TWITTER
TWTR,US,2016.8.25,0.546,2.656,-2.563,119,6,TWITTER
TWTR,US,2016.8.26,0.865,3.004,-2.274,96,6,TWITTER
TWTR,US,2016.8.27,0.161,2.47,-3.147,62,7,TWITTER
TWTR,US,2016.8.28,0.469,2.783,-2.844,49,10,TWITTER
TWTR,US,2016.8.29,0.757,2.702,-2.188,140,10,TWITTER
TWTR,US,2016.8.30,0.764,2.854,-2.326,161,10,TWITTER
TWTR,US,2016.8.31,0.885,2.949,-2.179,139,8,TWITTER
TWTR,US,2016.9.1,0.836,2.78,-2.108,207,10,TWITTER
TWTR,US,2016.9.2,0.754,2.741,-2.233,118,5,TWITTER
TWTR,US,2016.9.3,0.524,3.08,-3.033,42,4,TWITTER
TWTR,US,2016.9.4,0.757,3.287,-2.773,37,5,TWITTER
TWTR,US,2016.9.5,0.898,2.791,-1.995,59,6,TWITTER
TWTR,US,2016.9.6,0.917,2.936,-2.102,121,5,TWITTER
TWTR,US,2016.9.7,0.345,2.488,-2.797,110,5,TWITTER
TWTR,US,2016.9.8,0.435,2.342,-2.472,177,8,TWITTER
TWTR,US,2016.9.9,0.219,2.455,-3.016,155,8,TWITTER
TWTR,US,2016.9.10,0.62,2.81,-2.57,50,7,TWITTER
TWTR,US,2016.9.11,0.844,3.391,-2.702,45,8,TWITTER
TWTR,US,2016.9.12,0.519,2.539,-2.502,108,10,TWITTER
TWTR,US,2016.9.13,0.146,2.328,-3.035,123,6,TWITTER
TWTR,US,2016.9.14,0.28,2.604,-3.043,132,7,TWITTER
TWTR,US,2016.9.15,0.599,2.847,-2.65,152,8,TWITTER
TWTR,US,2016.9.16,0.734,2.818,-2.35,94,6,TWITTER
TWTR,US,2016.9.17,-1.136,2.269,-3.541,66,7,TWITTER
TWTR,US,2016.9.18,-1.051,1.999,-3.101,39,8,TWITTER
TWTR,US,2016.9.19,0.423,2.778,-2.932,149,10,TWITTER
TWTR,US,2016.9.20,-1.023,2.031,-3.078,171,10,TWITTER
TWTR,US,2016.9.21,0.312,2.444,-2.82,109,6,TWITTER
TWTR,US,2016.9.22,1.174,3.408,-2.059,109,6,TWITTER
TWTR,US,2016.9.23,0.191,2.172,-2.789,282,10,TWITTER
TWTR,US,2016.9.24,0.165,1.97,-2.64,91,8,TWITTER
TWTR,US,2016.9.25,0.826,3.197,-2.545,46,8,TWITTER
TWTR,US,2016.9.26,0.361,2.336,-2.615,269,10,TWITTER
TWTR,US,2016.9.27,0.819,2.881,-2.244,270,9,TWITTER
TWTR,US,2016.9.28,0.671,2.965,-2.624,161,5,TWITTER
TWTR,US,2016.9.29,0.517,2.52,-2.485,143,5,TWITTER
TWTR,US,2016.9.30,0.529,2.406,-2.348,121,4,TWITTER
TWTR,US,2016.10.1,0.515,2.366,-2.336,68,4,TWITTER
TWTR,US,2016.10.2,0.652,2.841,-2.537,46,5,TWITTER
TWTR,US,2016.10.3,0.256,2.543,-3.03,160,10,TWITTER
TWTR,US,2016.10.4,0.719,2.809,-2.37,171,6,TWITTER
TWTR,US,2016.10.5,0.958,3.188,-2.273,283,10,TWITTER
TWTR,US,2016.10.6,0.051,2.132,-3.031,295,10,TWITTER
TWTR,US,2016.10.7,0.28,2.339,-2.778,164,5,TWITTER
TWTR,US,2016.10.8,-1.045,2.068,-3.159,66,5,TWITTER
TWTR,US,2016.10.9,0.444,2.799,-2.91,54,5,TWITTER
TWTR,US,2016.10.10,0.493,2.724,-2.739,211,10,TWITTER
TWTR,US,2016.10.11,0.593,2.747,-2.561,226,7,TWITTER
TWTR,US,2016.10.12,0.605,2.826,-2.616,124,4,TWITTER
TWTR,US,2016.10.13,0.7,2.764,-2.364,160,5,TWITTER
TWTR,US,2016.10.14,0.415,2.417,-2.587,212,9,TWITTER
TWTR,US,2016.10.15,0.515,2.468,-2.438,101,9,TWITTER
TWTR,US,2016.10.16,0.818,2.934,-2.297,55,10,TWITTER
TWTR,US,2016.10.17,0.669,2.733,-2.395,157,10,TWITTER
TWTR,US,2016.10.18,0.095,2.436,-3.246,158,6,TWITTER
TWTR,US,2016.10.19,0.683,2.7,-2.334,202,9,TWITTER
TWTR,US,2016.10.20,0.66,2.585,-2.265,197,9,TWITTER
